smiles,fgs
Cc1ccc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc1N(c1ccccc1)S(C)(=O)=O,"{'Secondary hydroxyl': [(17, 16)], 'Ammonium': [(19,)], 'Secondary amide': [(5, 6, 7, 8)], 'Sulfonamide': [(40, 42, 43, 33)], 'Trifluoromethyl': [(27, 26, 28, 29)], 'Benzene': [(1, 2, 3, 4, 31, 32), (10, 11, 12, 13, 14, 15), (21, 22, 23, 24, 25, 30), (34, 35, 36, 37, 38, 39)]}"
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C3CCCC3)c2)CCCCC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 29)]}"
NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1CCCCCC(=O)[O-],"{'Carboxylic acid': [(24, 25, 26)], 'Amide': [(16, 17, 18)], 'Guanidine': [(0, 1, 2, 18)], 'Benzene': [(4, 5, 6, 7, 8, 9)], '2-imidazoline': [(1, 2, 3, 16, 18)]}"
CC(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CC2(CCC2)Oc2ncc(Cl)cc21,"{'Secondary hydroxyl': [(13, 12)], 'Alkylarylether': [(22, 23, 18)], 'Ammonium': [(15,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylchloride': [(27, 26)], 'Benzene': [(6, 7, 8, 9, 10, 11)], 'pyridine': [(28, 26, 25, 24, 23, 29)]}"
Nc1cccc(Cn2c(-c3ccc(Nc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,"{'Primary aromatic amine': [(0, 1)], 'Secondary aromatic amine': [(13,)], 'Arylchloride': [(31, 30)], 'Benzene': [(9, 10, 11, 12, 20, 21), (25, 26, 27, 28, 29, 30)], '1H-pyrrole': [(22, 23, 24, 7, 8)], 'pyridine': [(3, 2, 1, 32, 5, 4)], 'pyrimidine': [(14, 15, 16, 17, 18, 19)]}"
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 29)], 'pyrazole': [(26, 25, 24, 28, 27)]}"
CN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N,"{'Amide': [(2, 3, 1)], 'Guanidine': [(1, 18, 17, 19)], 'Benzene': [(5, 6, 7, 8, 9, 10)], '2-imidazoline': [(18, 17, 4, 2, 1)]}"
CC(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc(O)c(CCO)c3)C2O)c1,"{'Primary hydroxyl': [(26, 25)], 'Secondary hydroxyl': [(29, 28)], 'Ammonium': [(9,)], 'Phenol': [(22, 21)], 'Sulfonyl': [(12, 13, 14)], 'Benzene': [(3, 4, 5, 6, 7, 30), (18, 19, 20, 21, 23, 27)], 'thiane': [(28, 16, 15, 12, 11, 10)]}"
CC(NC(=O)c1cc(COCC([NH3+])(CF)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,"{'Alkylfluoride': [(14, 13)], 'Dialkylether': [(9, 8, 10)], 'Ammonium': [(12,)], 'Secondary amide': [(3, 4, 2, 1)], 'Arylfluoride': [(35, 34)], 'Sulfonamide': [(26, 28, 29, 24)], 'Benzene': [(5, 6, 7, 22, 23, 30), (16, 17, 18, 19, 20, 21), (31, 32, 33, 34, 36, 37)]}"
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCCNC3=O)c2)CCCCC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Urea': [(24, 29, 30, 28)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 31)]}"
CCCCC1CCN(C(CCc2ccccc2)C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3ccccc3C[NH2+]2)C1=O,"{'Secondary hydroxyl': [(31, 30)], 'Ammonium': [(41,)], 'Secondary amide': [(17, 18, 19, 20)], 'Lactam': [(4, 42, 43, 7)], 'Arylfluoride': [(25, 24), (28, 27)], 'Benzene': [(11, 12, 13, 14, 15, 16), (22, 23, 24, 26, 27, 29), (34, 35, 36, 37, 38, 39)], 'pyrrolidine': [(4, 5, 6, 7, 42)]}"
CC1(c2cccc(-c3cncnc3)c2)N=C(N)CCS1,"{'Dialkylthioether': [(19, 18, 1)], 'Amidine': [(16, 15, 14)], 'Benzene': [(2, 3, 4, 5, 6, 13)], 'pyrimidine': [(7, 8, 9, 10, 11, 12)]}"
CC(=O)Nc1c(Cl)cc(CNC(=[NH2+])NC(=O)Cn2ccc3ccccc32)cc1Cl,"{'Secondary amide': [(1, 2, 3, 4), (14, 15, 13, 11)], 'Guanidine': [(10, 11, 12, 13)], 'Arylchloride': [(6, 5), (28, 27)], 'Benzene': [(4, 5, 7, 8, 26, 27)], '1H-indole': [(22, 23, 24, 25, 17, 18, 19, 20, 21)]}"
CN1C(=O)C(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C1N,"{'Amide': [(2, 3, 1)], 'Secondary amide': [(12, 13, 11, 10)], 'Guanidine': [(1, 23, 22, 24)], 'Arylchloride': [(18, 17)], 'Benzene': [(6, 7, 8, 9, 10, 21)], '2-imidazoline': [(23, 22, 4, 2, 1)], 'pyridine': [(16, 15, 14, 20, 19, 17)]}"
NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1CC1CCCO1,"{'Amide': [(16, 17, 18)], 'Guanidine': [(0, 1, 2, 18)], 'Benzene': [(4, 5, 6, 7, 8, 9)], '2-imidazoline': [(1, 2, 3, 16, 18)], 'tetrahydrofuran': [(21, 22, 23, 24, 20)]}"
CN1C(=O)C(C2CCCCC2)(C2CCCCC2)N=C1N,"{'Amide': [(2, 3, 1)], 'Guanidine': [(1, 18, 17, 19)], '2-imidazoline': [(18, 17, 4, 2, 1)]}"
NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1Cc1cc(F)cc(F)c1,"{'Amide': [(16, 17, 18)], 'Guanidine': [(0, 1, 2, 18)], 'Arylfluoride': [(23, 22), (26, 25)], 'Benzene': [(4, 5, 6, 7, 8, 9), (20, 21, 22, 24, 25, 27)], '2-imidazoline': [(1, 2, 3, 16, 18)]}"
Cn1cc(-c2cscc2CC(NC2=NC(C)(C)Cc3cc(Cl)ccc32)C(=O)[O-])cn1,"{'Carboxylic acid': [(25, 26, 27)], 'Amidine': [(11, 12, 13)], 'Arylchloride': [(21, 20)], 'Benzene': [(18, 19, 20, 22, 23, 24)], 'pyrazole': [(3, 2, 1, 29, 28)], 'thiophene': [(4, 8, 7, 6, 5)]}"
COc1ccc(C(Cc2cc([N+](=O)[O-])ccc2OC)c2csc(N)n2)cc1,"{'Alkylarylether': [(1, 2, 0), (17, 16, 18)], 'Isothiourea': [(24, 22, 21, 23)], 'Nitro': [(11, 12, 13)], 'Benzene': [(2, 3, 4, 5, 25, 26), (8, 9, 10, 14, 15, 16)], 'thiazole': [(19, 20, 21, 22, 24)]}"
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(-c3ccco3)c2)CCCCC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 29)], 'furan': [(25, 26, 27, 28, 24)]}"
CCCCOC(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,"{'Secondary hydroxyl': [(24, 23)], 'Alkylarylether': [(33, 32, 34)], 'Ammonium': [(26,)], 'Secondary amide': [(10, 11, 12, 13)], 'Urethane': [(7, 5, 6, 4)], 'Arylfluoride': [(18, 17), (21, 20)], 'Benzene': [(15, 16, 17, 19, 20, 22), (28, 29, 30, 31, 32, 35)], '1H-indole': [(38, 39, 40, 41, 7, 8, 9, 36, 37)]}"
CC(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccccc3)C2O)c1,"{'Secondary hydroxyl': [(25, 24)], 'Ammonium': [(9,)], 'Sulfonyl': [(12, 13, 14)], 'Benzene': [(3, 4, 5, 6, 7, 26), (18, 19, 20, 21, 22, 23)], 'thiane': [(24, 16, 15, 12, 11, 10)]}"
CCCOCc1cccc(CC2CS(=O)(=O)CC([NH2+]Cc3cccc(C(C)C)c3)C2O)c1,"{'Secondary hydroxyl': [(30, 29)], 'Dialkylether': [(3, 2, 4)], 'Ammonium': [(18,)], 'Sulfonyl': [(13, 14, 15)], 'Benzene': [(5, 6, 7, 8, 9, 31), (20, 21, 22, 23, 24, 28)], 'thiane': [(29, 17, 16, 13, 12, 11)]}"
CCCN(CCC)C(=O)c1cccc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3ccccc3C[NH2+]2)c1,"{'Secondary hydroxyl': [(28, 27)], 'Ammonium': [(38,)], 'Secondary amide': [(14, 15, 16, 17)], 'Tertiary amide': [(7, 8, 3, 2, 4)], 'Arylfluoride': [(22, 21), (25, 24)], 'Benzene': [(9, 10, 11, 12, 13, 39), (19, 20, 21, 23, 24, 26), (31, 32, 33, 34, 35, 36)]}"
CCc1n[nH]c2ccc(C[NH+]3CCC4(CC3C)CN(C)S(=O)(=O)N4c3cccc(F)c3)cc12,"{'Arylfluoride': [(29, 28)], 'Sulfuric diamide': [(20, 21, 22, 18, 23)], 'Benzene': [(24, 25, 26, 27, 28, 30)], 'piperidine': [(13, 12, 11, 10, 15, 14)], '1H-indazole': [(8, 7, 6, 5, 4, 3, 2, 32, 31)]}"
CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,"{'Alkylarylether': [(3, 4, 2)], 'Primary aromatic amine': [(26, 25)], 'Arylchloride': [(18, 17)], 'Benzene': [(4, 5, 6, 7, 28, 29), (12, 13, 14, 15, 16, 17)], '1H-pyrrole': [(9, 10, 11, 19, 8)], 'pyridine': [(23, 22, 21, 27, 25, 24)]}"
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccc(Cl)c3F)ccc1O2,"{'Alkylarylether': [(1, 2, 0)], 'Diarylether': [(5, 28, 27)], 'Isourea': [(13, 11, 10, 12)], 'Arylchloride': [(22, 21)], 'Arylfluoride': [(24, 23)], 'Benzene': [(2, 3, 4, 5, 6, 7), (14, 15, 16, 25, 26, 27), (17, 18, 19, 20, 21, 23)]}"
COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccccc3)ccc1O2,"{'Alkylarylether': [(1, 2, 0)], 'Diarylether': [(5, 26, 25)], 'Isourea': [(13, 11, 10, 12)], 'Benzene': [(2, 3, 4, 5, 6, 7), (14, 15, 16, 23, 24, 25), (17, 18, 19, 20, 21, 22)]}"
Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CC3)cc2)n1,"{'Primary aromatic amine': [(0, 1)], 'Secondary amide': [(22, 23, 24, 25)], 'Benzene': [(9, 10, 11, 12, 13, 14), (18, 19, 20, 21, 28, 29)], '1H-pyrrole': [(15, 16, 17, 7, 8)], 'pyridine': [(3, 2, 1, 30, 5, 4)]}"
CC(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc(O)c(CO)c3)C2O)c1,"{'Primary hydroxyl': [(25, 24)], 'Secondary hydroxyl': [(28, 27)], 'Ammonium': [(9,)], 'Phenol': [(22, 21)], 'Sulfonyl': [(12, 13, 14)], 'Benzene': [(3, 4, 5, 6, 7, 29), (18, 19, 20, 21, 23, 26)], 'thiane': [(27, 16, 15, 12, 11, 10)]}"
CCCCN(C)C(=O)n1cc(C(=O)NC(Cc2cc(F)cc(F)c2)C(O)C2Cc3ccccc3C[NH2+]2)c2cccnc21,"{'Secondary hydroxyl': [(25, 24)], 'Ammonium': [(35,)], 'Secondary amide': [(11, 12, 13, 14)], 'Urea': [(4, 6, 7, 8)], 'Arylfluoride': [(19, 18), (22, 21)], 'Benzene': [(16, 17, 18, 20, 21, 23), (28, 29, 30, 31, 32, 33)], '7-azaindole': [(38, 39, 40, 41, 8, 9, 10, 36, 37)]}"
CCOc1cc(C[NH+]2CCC3(CC2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O,"{'Alkylarylether': [(2, 3, 1)], 'Phenol': [(31, 30)], 'Arylfluoride': [(26, 25)], 'Sulfuric diamide': [(17, 18, 19, 15, 20)], 'Benzene': [(3, 4, 5, 28, 29, 30), (21, 22, 23, 24, 25, 27)], 'piperidine': [(10, 9, 8, 7, 12, 11)]}"
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)CO1,"{'Alkylfluoride': [(10, 9), (11, 9)], 'Isourea': [(2, 1, 28, 0)], 'Arylfluoride': [(25, 24)], 'Benzene': [(4, 5, 6, 7, 12, 13), (14, 15, 16, 17, 18, 26)], 'oxy': [(8,)], 'pyridine': [(20, 19, 24, 23, 22, 21)]}"
NC1=NC(c2ccccc2)(C2CCCCC2)C(=O)N1Cc1ccccc1,"{'Amide': [(16, 17, 18)], 'Guanidine': [(0, 1, 2, 18)], 'Benzene': [(4, 5, 6, 7, 8, 9), (20, 21, 22, 23, 24, 25)], '2-imidazoline': [(1, 2, 3, 16, 18)]}"
CN1C(=O)[C@](c2ccccc2)(c2ccc(OCCF)cc2)N=C1N,"{'Alkylfluoride': [(18, 17)], 'Alkylarylether': [(15, 14, 16)], 'Amide': [(2, 3, 1)], 'Guanidine': [(1, 22, 21, 23)], 'Benzene': [(5, 6, 7, 8, 9, 10), (11, 12, 13, 14, 19, 20)], '2-imidazoline': [(22, 21, 4, 2, 1)]}"
CNC(=O)c1cc(C(=O)NC(COCc2cc(F)cc(F)c2)C(O)CC(C)C(=O)NC(C(=O)NCc2ccccc2)C(C)C)cc(N(C)S(C)(=O)=O)c1,"{'Secondary hydroxyl': [(23, 22)], 'Dialkylether': [(12, 11, 13)], 'Secondary amide': [(2, 3, 1, 0), (7, 8, 9, 10), (27, 28, 29, 30), (31, 32, 33, 34)], 'Arylfluoride': [(17, 16), (20, 19)], 'Sulfonamide': [(48, 50, 51, 46)], 'Benzene': [(4, 5, 6, 44, 45, 52), (14, 15, 16, 18, 19, 21), (35, 36, 37, 38, 39, 40)]}"
CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2cc[nH]n2)C(=O)[O-])=N1,"{'Carboxylic acid': [(25, 26, 27)], 'Amidine': [(12, 11, 28)], 'Arylchloride': [(7, 6)], 'Benzene': [(4, 5, 6, 8, 9, 10)], 'pyrazole': [(21, 20, 24, 23, 22)], 'thiophene': [(15, 19, 18, 17, 16)]}"
CC1=NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)N=C1N,"{'Imine': [(2, 1)], 'Amidine': [(24, 23, 22)], 'Benzene': [(4, 5, 6, 7, 8, 9), (10, 11, 12, 13, 14, 21)], 'pyridine': [(16, 15, 20, 19, 18, 17)]}"
CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N,"{'Amide': [(2, 3, 1)], 'Guanidine': [(1, 22, 21, 23)], 'Benzene': [(9, 10, 11, 12, 13, 20), (14, 15, 16, 17, 18, 19)]}"
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCN(C(C)=O)C1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Tertiary amide': [(33, 35, 32, 31, 36)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 28)], 'piperidine': [(29, 18, 36, 32, 31, 30)]}"
CC(=O)N(c1ccccc1)c1cccc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]C(C)C(=O)NC2CCCCC2)c1,"{'Secondary hydroxyl': [(27, 26)], 'Ammonium': [(29,)], 'Secondary amide': [(15, 16, 17, 18), (32, 33, 34, 35)], 'Tertiary amide': [(1, 2, 3, 4, 10)], 'Benzene': [(4, 5, 6, 7, 8, 9), (10, 11, 12, 13, 14, 41), (20, 21, 22, 23, 24, 25)]}"
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCOCC3=O)c2)CCCCC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Lactam': [(28, 29, 30, 24)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 31)], 'morpholine': [(25, 26, 27, 28, 29, 24)]}"
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCOC3=O)c2)CCCCC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 30)], '2-oxazolidone': [(29, 28, 24, 25, 26, 27)]}"
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]Cc1cccc(C(C)(C)C)c1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 28)]}"
C=C(c1cccc(C2([NH2+]C[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CC2)c1)C(F)(F)F,"{'Alkene': [(0, 1)], 'Secondary hydroxyl': [(11, 10)], 'Ammonium': [(8,)], 'Secondary amide': [(23, 25, 22, 12)], 'Arylfluoride': [(17, 16), (20, 19)], 'Trifluoromethyl': [(30, 29, 31, 32)], 'Benzene': [(2, 3, 4, 5, 6, 28), (14, 15, 16, 18, 19, 21)]}"
CC(C)Oc1cccc(C[NH+]2CCC3(CNS(=O)(=O)N3c3cccc(F)c3)CC2C)c1,"{'Alkylarylether': [(3, 4, 1)], 'Arylfluoride': [(25, 24)], 'Sulfuric diamide': [(16, 17, 18, 15, 19)], 'Benzene': [(4, 5, 6, 7, 8, 30), (20, 21, 22, 23, 24, 26)], 'piperidine': [(13, 12, 11, 10, 28, 27)]}"
CC1(C)Cc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C1,"{'Isourea': [(21, 19, 18, 20)], 'Benzene': [(4, 5, 6, 7, 14, 15)], 'pyrimidine': [(8, 9, 10, 11, 12, 13)]}"
COc1cccc(C(=O)Nc2cccc(C3(C4CCCCC4)N=C(N)N(C)C3=O)c2)c1,"{'Alkylarylether': [(1, 2, 0)], 'Amide': [(27, 28, 25)], 'Secondary amide': [(7, 8, 9, 10)], 'Guanidine': [(24, 23, 22, 25)], 'Benzene': [(2, 3, 4, 5, 6, 30), (10, 11, 12, 13, 14, 29)], '2-imidazoline': [(23, 22, 15, 27, 25)]}"
CN1C(=O)C(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cncnc3)c2F)N=C1N,"{'Amide': [(2, 3, 1)], 'Guanidine': [(1, 30, 29, 31)], 'Arylfluoride': [(28, 27)], 'Trifluoromethyl': [(11, 10, 12, 13)], 'Benzene': [(5, 6, 7, 8, 14, 15), (16, 17, 18, 19, 20, 27)], 'oxy': [(9,)], '2-imidazoline': [(30, 29, 4, 2, 1)], 'pyrimidine': [(21, 22, 23, 24, 25, 26)]}"
CC(NC(=O)c1cc(COCC([NH3+])(CO)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,"{'Primary hydroxyl': [(14, 13)], 'Dialkylether': [(9, 8, 10)], 'Ammonium': [(12,)], 'Secondary amide': [(3, 4, 2, 1)], 'Arylfluoride': [(35, 34)], 'Sulfonamide': [(26, 28, 29, 24)], 'Benzene': [(5, 6, 7, 22, 23, 30), (16, 17, 18, 19, 20, 21), (31, 32, 33, 34, 36, 37)]}"
CN1CC(N)=NC(C)(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)C1=O,"{'Secondary amide': [(14, 15, 13, 12)], 'Lactam': [(6, 27, 28, 1)], 'Amidine': [(4, 3, 5)], 'Trifluoromethyl': [(21, 20, 22, 23)], 'Benzene': [(8, 9, 10, 11, 12, 26)], 'pyridine': [(18, 17, 16, 25, 24, 19)]}"
Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)n1,"{'Amidine': [(19, 18, 17)], 'Arylfluoride': [(22, 21)], 'Benzene': [(5, 6, 7, 8, 9, 16), (20, 21, 23, 24, 25, 26)], 'pyridine': [(3, 2, 1, 30, 28, 27)], 'pyrimidine': [(10, 11, 12, 13, 14, 15)]}"
CCCCCCN1C(=O)C(c2ccccc2)(C2CCCCC2)N=C1N,"{'Amide': [(7, 8, 6)], 'Guanidine': [(6, 23, 22, 24)], 'Benzene': [(10, 11, 12, 13, 14, 15)], '2-imidazoline': [(23, 22, 9, 7, 6)]}"
CN1C(=O)[C@](c2ccc(OC(F)(F)F)cc2)(c2ccc(F)c(-c3cncnc3)c2)N=C1N,"{'Amide': [(2, 3, 1)], 'Guanidine': [(1, 30, 29, 31)], 'Arylfluoride': [(20, 19)], 'Trifluoromethyl': [(11, 10, 12, 13)], 'Benzene': [(5, 6, 7, 8, 14, 15), (16, 17, 18, 19, 21, 28)], 'oxy': [(9,)], '2-imidazoline': [(30, 29, 4, 2, 1)], 'pyrimidine': [(22, 23, 24, 25, 26, 27)]}"
CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)C[NH2+]C1(c2cccc(N3CCNC3=O)c2)CCCCC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Urea': [(24, 28, 29, 27)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 30)], 'imidazolidine': [(25, 26, 27, 28, 24)]}"
CC(C)Oc1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc(O)c(Br)c3)C2O)c1,"{'Secondary hydroxyl': [(28, 27)], 'Alkylarylether': [(3, 4, 1)], 'Ammonium': [(10,)], 'Phenol': [(23, 22)], 'Arylbromide': [(25, 24)], 'Sulfonyl': [(13, 14, 15)], 'Benzene': [(4, 5, 6, 7, 8, 29), (19, 20, 21, 22, 24, 26)], 'thiane': [(27, 17, 16, 13, 12, 11)]}"
CC1=NC(c2cccc(-c3cccnc3)c2)(C2CCCCC2)N=C1N,"{'Imine': [(2, 1)], 'Amidine': [(24, 23, 22)], 'Benzene': [(4, 5, 6, 7, 8, 15)], 'pyridine': [(10, 9, 14, 13, 12, 11)]}"
CN1C(=O)[C@](c2ccccc2)(c2ccc(OC(F)(F)F)cc2)N=C1N,"{'Amide': [(2, 3, 1)], 'Guanidine': [(1, 23, 22, 24)], 'Trifluoromethyl': [(17, 16, 18, 19)], 'Benzene': [(5, 6, 7, 8, 9, 10), (11, 12, 13, 14, 20, 21)], 'oxy': [(15,)], '2-imidazoline': [(23, 22, 4, 2, 1)]}"
CCCc1cccc(C2(c3ccc(OC(F)(F)F)cc3)[NH+]=C(N)N3CCCN=C32)c1,"{'Amidine': [(23, 28, 27)], 'Guanidine': [(22, 21, 20, 23)], 'Trifluoromethyl': [(15, 14, 16, 17)], 'Benzene': [(3, 4, 5, 6, 7, 29), (9, 10, 11, 12, 18, 19)], 'oxy': [(13,)], '2-imidazoline': [(21, 20, 8, 28, 23)]}"
CC(C)(C)c1cccc(C[NH2+]C2CS(=O)(=O)CC(Cc3ccc4[nH]ncc4c3)C2O)c1,"{'Secondary hydroxyl': [(29, 28)], 'Ammonium': [(10,)], 'Sulfonyl': [(13, 14, 15)], 'Benzene': [(4, 5, 6, 7, 8, 30)], 'thiane': [(28, 17, 16, 13, 12, 11)], '1H-indazole': [(19, 20, 21, 22, 23, 24, 25, 26, 27)]}"
CN1C(=O)C2(CC(C)(C)C(F)(F)c3ccc(-c4cncnc4)cc32)N=C1N,"{'Alkylfluoride': [(10, 9), (11, 9)], 'Amide': [(2, 3, 1)], 'Guanidine': [(1, 25, 24, 26)], 'Benzene': [(12, 13, 14, 15, 22, 23)], '2-imidazoline': [(25, 24, 4, 2, 1)], 'pyrimidine': [(16, 17, 18, 19, 20, 21)]}"
COC(CNc1ccccc1)CC(O)C(COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,"{'Secondary hydroxyl': [(13, 12)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(16, 17, 15)], 'Secondary mixed amine': [(4,)], 'Secondary amide': [(26, 27, 25, 14), (31, 32, 33, 34)], 'Arylfluoride': [(20, 19), (23, 22)], 'Sulfonamide': [(46, 48, 49, 44)], 'Benzene': [(5, 6, 7, 8, 9, 10), (17, 18, 19, 21, 22, 24), (28, 29, 30, 42, 43, 50), (36, 37, 38, 39, 40, 41)]}"
COC(CNc1ccc(F)cc1)CC(O)C(COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)NC(C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,"{'Secondary hydroxyl': [(14, 13)], 'Dialkylether': [(1, 0, 2)], 'Alkylarylether': [(17, 18, 16)], 'Secondary mixed amine': [(4,)], 'Secondary amide': [(27, 28, 26, 15), (32, 33, 34, 35)], 'Arylfluoride': [(9, 8), (21, 20), (24, 23)], 'Sulfonamide': [(47, 49, 50, 45)], 'Benzene': [(5, 6, 7, 8, 10, 11), (18, 19, 20, 22, 23, 25), (29, 30, 31, 43, 44, 51), (37, 38, 39, 40, 41, 42)]}"
CCc1cn2c3c(ccc(C(=O)NC(COc4cc(F)cc(F)c4)C(O)CC(COCc4ccc(OC)cc4)OC)c13)N(C)S(=O)(=O)CC2,"{'Secondary hydroxyl': [(25, 24)], 'Dialkylether': [(29, 28, 30), (39, 27, 40)], 'Alkylarylether': [(15, 16, 14), (35, 34, 36)], 'Secondary amide': [(10, 11, 12, 13)], 'Arylfluoride': [(19, 18), (22, 21)], 'Sulfonamide': [(44, 45, 46, 42)], 'Benzene': [(16, 17, 18, 20, 21, 23), (31, 32, 33, 34, 37, 38)], '1H-indole': [(8, 7, 6, 5, 4, 3, 2, 41, 9)]}"
CCN(CC)C(=O)n1cc(C(=O)NC(Cc2ccccc2)C(O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,"{'Secondary hydroxyl': [(22, 21)], 'Alkylarylether': [(31, 30, 32)], 'Ammonium': [(24,)], 'Secondary amide': [(10, 11, 12, 13)], 'Urea': [(2, 5, 6, 7)], 'Benzene': [(15, 16, 17, 18, 19, 20), (26, 27, 28, 29, 30, 33)], '1H-indole': [(36, 37, 38, 39, 7, 8, 9, 34, 35)]}"
