smiles,fgs
Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,"{'Dialkylether': [(6, 5, 7)], 'Carboxylic acid': [(3, 2, 4)], 'Arylchloride': [(24, 23)], 'Benzene': [(14, 15, 16, 17, 18, 19), (20, 21, 22, 23, 25, 26)], 'piperazine': [(10, 11, 12, 27, 28, 9)]}"
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,"{'Alkyne': [(6, 7)], 'Tertiary hydroxyl': [(13, 12)], 'Tertiary aliphatic amine': [(2,)], 'Carboxylic ester': [(10, 11, 9, 8)], 'Benzene': [(14, 15, 16, 17, 18, 19)]}"
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O,"{'Primary aliphatic amine': [(0,)], 'Tertiary amide': [(3, 4, 5, 6, 17)], 'Arylfluoride': [(22, 21), (24, 23), (27, 26)], 'Phosphoric acid': [(30, 29, 31, 32, 33)], 'Trifluoromethyl': [(14, 13, 15, 16)], 'Benzene': [(19, 20, 21, 23, 25, 26)], '4H-1,2,4-triazole': [(9, 8, 12, 11, 10)]}"
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,"{'Alkene': [(6, 7)], 'Carboxylic acid': [(15, 16, 17)], 'thiophene': [(1, 2, 3, 4, 5), (22, 23, 19, 20, 21)], 'piperidine': [(13, 12, 11, 10, 18, 14)]}"
Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,"{'Primary aromatic amine': [(0, 1)], 'Carboxylic acid': [(19, 20, 21), (22, 23, 24)], 'Secondary amide': [(13, 14, 15, 16)], 'Lactam': [(27, 28, 29, 30)], 'Benzene': [(9, 10, 11, 12, 25, 26)], '1H-pyrrole': [(6, 27, 3, 4, 5)], 'pyrimidine': [(27, 28, 30, 1, 2, 3)]}"
CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],"{'Carbonyl': [(8, 9)], 'Amide': [(14, 15, 13)]}"
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+],"{'Sulfuric monoester': [(15, 16, 17, 18, 14, 9)]}"
Nc1ccncc1N.O=P(O)(O)O,"{'Primary aromatic amine': [(0, 1), (7, 6)], 'Phosphoric acid': [(9, 8, 10, 11, 12)], 'pyridine': [(1, 2, 3, 4, 5, 6)]}"
O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,"{'Alkene': [(3, 4)], 'Carboxylic acid': [(1, 0, 2)], 'Benzene': [(5, 6, 7, 8, 15, 16)], 'imidazole': [(11, 12, 13, 14, 10)]}"
CCCCOc1ccc(OCCCN2CCOCC2)cc1,"{'Alkylarylether': [(4, 5, 3), (9, 8, 10)], 'Benzene': [(5, 6, 7, 8, 19, 20)], 'morpholine': [(14, 15, 16, 17, 18, 13)]}"
CC(Oc1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,"{'Dialkylthioether': [(17, 16, 18)], 'Alkylarylether': [(2, 3, 1)], 'Carboxylic acid': [(22, 23, 24)], 'Secondary amide': [(9, 10, 11, 12)], 'Benzene': [(3, 4, 5, 6, 7, 8)], 'azetidin-2-one': [(14, 13, 12, 16, 15)]}"
CNCCCC12CCC(c3ccccc31)c1ccccc12.Cl,"{'Secondary aliphatic amine': [(1,)], 'Benzene': [(9, 10, 11, 12, 13, 14), (15, 16, 17, 18, 19, 20)]}"
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,"{'Alkene': [(11, 12), (13, 14)], 'Secondary hydroxyl': [(10, 9), (21, 20), (24, 23)], 'Carboxylic acid': [(26, 27, 28)], 'Carboxylic ester': [(4, 5, 6, 7)]}"
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,"{'Secondary hydroxyl': [(25, 24)], 'Tertiary hydroxyl': [(51, 49)], 'Dialkylether': [(22, 20, 23)], 'Tertiary aliphatic amine': [(57,)], '1,2-Diol': [(39, 37, 40, 41)], 'Ketone': [(42, 44, 45, 46)], 'Acetal': [(12, 13, 11, 52, 53), (17, 16, 18, 28, 26)], 'Carboxylic ester': [(3, 4, 2, 1), (7, 8, 9, 10)], 'Lactone': [(29, 31, 32, 33, 34)], 'tetrahydropyran': [(20, 19, 18, 28, 26, 24), (56, 55, 53, 52, 11, 10)]}"
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,"{'Tertiary hydroxyl': [(12, 11)], 'Tertiary amide': [(3, 4, 1, 0, 2)], 'Arylchloride': [(17, 16)], 'Benzene': [(13, 14, 15, 16, 18, 19), (22, 23, 24, 25, 26, 27), (28, 29, 30, 31, 32, 33)], 'piperidine': [(11, 10, 9, 8, 21, 20)]}"
C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1.O=C(O)CC(O)(CC(=O)O)C(=O)O,"{'Alkene': [(0, 1)], 'Tertiary hydroxyl': [(40, 39)], 'Dialkylether': [(3, 2, 4), (33, 32, 34)], 'Alkylarylether': [(11, 10, 12)], 'Carboxylic acid': [(36, 35, 37), (42, 43, 44), (45, 46, 47)], 'Benzene': [(5, 6, 7, 8, 9, 10), (26, 27, 28, 29, 30, 31)], 'pyrrolidine': [(16, 17, 18, 14, 15)], 'pyrimidine': [(23, 22, 21, 20, 25, 24)]}"
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,"{'Alkylarylether': [(1, 2, 0), (22, 21, 23), (25, 24, 26)], 'Primary aromatic amine': [(13, 12), (16, 15)], 'Secondary mixed amine': [(5,)], 'Benzene': [(2, 3, 4, 20, 21, 24)], 'quinazoline': [(7, 8, 9, 10, 11, 12, 14, 15, 17, 18)]}"
CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,"{'Lactam': [(21, 22, 23, 24)], 'Arylfluoride': [(20, 19)], 'Benzene': [(25, 26, 27, 28, 29, 30)], 'adenine': [(3, 4, 5, 6, 7, 8, 9, 10, 11, 12)], 'quinazoline': [(18, 17, 16, 15, 14, 13, 24, 22, 21, 19)]}"
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)[N-]S(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C.[Na+],"{'Alkene': [(26, 27)], 'Alkylarylether': [(1, 2, 0), (7, 6, 8)], 'Carbonyl': [(15, 16)], 'Lactam': [(10, 11, 12, 13), (36, 34, 35, 32)], 'Sulfonyl': [(18, 19, 20)], 'Sulfonic derivative': [(18, 19, 20, 17)], 'thiazole': [(42, 46, 47, 40, 41)], 'quinoline': [(3, 2, 50, 49, 48, 39, 38, 6, 5, 4)]}"
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,"{'1,2-Diol': [(19, 18, 20, 21)], 'Urethane': [(8, 6, 7, 5)], 'Arylfluoride': [(24, 23)], 'tetrahydrofuran': [(18, 20, 14, 15, 16)], 'cytosine': [(8, 9, 23, 22, 13, 11, 12, 10)]}"
O=C(O)CCCCC1CCSS1,"{'Disulfide': [(10, 11)], 'Carboxylic acid': [(1, 0, 2)]}"
Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,"{'Alkylfluoride': [(27, 26), (28, 26)], 'Secondary amide': [(21, 22, 20, 19)], 'Benzene': [(31, 32, 33, 34, 35, 36)], 'pyrrolidine': [(12, 13, 14, 16, 11)], '4H-1,2,4-triazole': [(1, 8, 4, 3, 2)], 'piperidine': [(9, 10, 11, 16, 14, 15)]}"
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],"{'Ketone': [(0, 1, 2, 3)], 'Benzene': [(5, 6, 7, 8, 9, 10)], '2H-chromen-2-one': [(22, 21, 11, 12, 14, 15, 16, 17, 18, 19, 20)]}"
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=S(=O)(O)O,"{'Tertiary aliphatic amine': [(2,)], 'Secondary mixed amine': [(10,)], 'Arylchloride': [(18, 17)], 'Sulfuric acid': [(23, 22, 24, 25, 26)], 'quinoline': [(19, 17, 16, 15, 14, 13, 12, 11, 21, 20)]}"
CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].O.[Na+],"{'Dialkylthioether': [(21, 20, 22)], 'Alkylarylether': [(2, 3, 1)], 'Carboxylic acid': [(26, 27, 28)], 'Secondary amide': [(13, 14, 15, 16)], 'Benzene': [(3, 4, 5, 6, 11, 12), (6, 7, 8, 9, 10, 11)], 'azetidin-2-one': [(18, 17, 16, 20, 19)]}"
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,"{'Alkene': [(2, 3)], 'Alkylarylether': [(14, 13, 15)], 'Tertiary aliphatic amine': [(17,)], 'Benzene': [(4, 5, 6, 7, 8, 9), (10, 11, 12, 13, 20, 21), (22, 23, 24, 25, 26, 27)]}"
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,"{'Alkylarylether': [(4, 5, 3)], 'Tertiary aliphatic amine': [(1,)], 'Sulfonamide': [(10, 12, 13, 9), (23, 25, 26, 22)], 'Benzene': [(5, 6, 7, 8, 14, 15), (18, 19, 20, 21, 27, 28)]}"
C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,"{'Tertiary hydroxyl': [(10, 9)], 'Carboxylic ester': [(7, 8, 6, 5)], 'thiophene': [(12, 13, 14, 15, 11), (17, 18, 19, 20, 16)], 'piperidine': [(5, 4, 3, 1, 22, 21)], 'morpholine': [(3, 25, 24, 23, 22, 1)]}"
COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,"{'Alkene': [(6, 7)], 'Ketone': [(7, 8, 9, 10)], 'Carboxylic ester': [(2, 3, 1, 0)], 'oxepane': [(18, 20, 29, 14, 15, 16, 17)], '1-oxaspiro[4.4]nonan-2-one': [(27, 26, 25, 24, 23, 22, 21, 20, 18, 28)]}"
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,"{'Carboxylic acid': [(13, 14, 15)], 'Phenol': [(7, 6), (9, 8)], 'Hydrazine': [(11, 12)], 'Benzene': [(3, 4, 5, 6, 8, 10)]}"
CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,"{'Amide': [(4, 5, 6), (20, 21, 19)], 'Guanidine': [(6, 7, 11, 8)], 'Benzene': [(12, 13, 14, 15, 17, 18)], 'pyrazolidine': [(3, 4, 6, 19, 20)]}"
CC(=O)OCC[N+](C)(C)C,"{'Ammonium': [(6,)], 'Carboxylic ester': [(1, 2, 3, 4)]}"
N[C@@H](Cc1cc(O)c(O)cc1F)C(=O)O,"{'Primary aliphatic amine': [(0,)], 'Carboxylic acid': [(12, 13, 14)], 'Phenol': [(6, 5), (8, 7)], 'Arylfluoride': [(11, 10)], 'Benzene': [(3, 4, 5, 7, 9, 10)]}"
O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],"{'Carbonyl': [(1, 0)], 'Phosphonic acid': [(3, 4, 5, 6)]}"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,"{'Alkyne': [(0, 1)], 'Tertiary hydroxyl': [(3, 2)], 'Phenol': [(13, 12)], 'Benzene': [(10, 11, 12, 14, 15, 16)]}"
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,"{'Guanidine': [(2, 1, 0, 23), (9, 10, 11, 12), (12, 13, 14, 15), (23, 24, 25, 26)], 'Arylchloride': [(20, 19), (31, 30)], 'Benzene': [(16, 17, 18, 19, 21, 22), (27, 28, 29, 30, 32, 33)]}"
C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,"{'Primary aliphatic amine': [(17,)], 'Phenol': [(13, 12)], 'Benzene': [(9, 10, 11, 12, 14, 15)]}"
Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],"{'Primary hydroxyl': [(13, 12), (15, 14)], 'Dialkylether': [(10, 9, 11)], 'Primary aromatic amine': [(0, 1)], 'purine': [(1, 2, 3, 5, 6, 7, 8, 16, 17)]}"
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,"{'Lactam': [(2, 10, 11, 12)], 'Sulfonic acid': [(6, 7, 8, 9)], 'Benzene': [(13, 14, 15, 16, 17, 18)], 'pyrazole': [(2, 1, 19, 12, 10)]}"
O=S(=O)([O-])Oc1ccc(C(c2ccc(OS(=O)(=O)[O-])cc2)c2ccccn2)cc1.[Na+].[Na+],"{'Sulfuric monoester': [(1, 0, 2, 3, 4, 5), (15, 16, 17, 18, 14, 13)], 'Benzene': [(5, 6, 7, 8, 27, 28), (10, 11, 12, 13, 19, 20)], 'pyridine': [(23, 22, 21, 26, 25, 24)]}"
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,"{'Tertiary hydroxyl': [(6, 5), (13, 10)], 'Acetal': [(36, 32, 37, 38, 31)], 'Enolether': [(19, 20, 18, 21)], 'Carboxylic ester': [(2, 3, 1, 0), (14, 15, 16, 17)], 'Benzene': [(29, 30, 31, 32, 33, 34)], 'pyrrolidine': [(23, 24, 25, 26, 22)]}"
CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Ca+2],"{'Primary aromatic amine': [(6, 5)], 'Secondary mixed amine': [(10,), (14,)], 'Tertiary mixed amine': [(1,)], 'Carboxylic acid': [(25, 26, 27), (28, 29, 30)], 'Secondary amide': [(19, 20, 21, 22)], 'Oxoarene': [(8, 9)], 'Benzene': [(15, 16, 17, 18, 31, 32)], 'pyrimidine': [(2, 3, 4, 5, 7, 8)]}"
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,"{'Alkylarylether': [(9, 10, 6)], 'Ketone': [(13, 14, 15, 16)], 'Carboxylic ester': [(4, 5, 3, 1)], 'Arylchloride': [(20, 19)], 'Benzene': [(10, 11, 12, 13, 23, 24), (16, 17, 18, 19, 21, 22)]}"
C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O.[Na+],"{'Carboxylic acid': [(9, 10, 11)], 'Sulfonyl': [(17, 18, 19)], 'azetidin-2-one': [(14, 13, 15, 16, 12)], '1H-1,2,3-triazole': [(4, 5, 6, 7, 3)]}"
C/C=C/C(=O)N(CC)c1ccccc1C,"{'Alkene': [(1, 2)], 'Tertiary amide': [(3, 4, 5, 6, 8)], 'Benzene': [(8, 9, 10, 11, 12, 13)]}"
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,"{'Primary hydroxyl': [(10, 9)], 'Secondary hydroxyl': [(7, 6)], 'tetrahydrofuran': [(5, 6, 8, 11, 4)], 'thymine': [(0, 1, 2, 3, 12, 13, 14, 15, 16)]}"
OCl,"{'Halogen on hetero': [(1, 0)]}"
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,"{'Alkene': [(11, 12), (17, 18)], 'Alkyne': [(1, 2)], 'Tertiary hydroxyl': [(4, 3)], 'Tertiary mixed amine': [(24,)], 'Ketone': [(12, 13, 14, 15)], 'Benzene': [(20, 21, 22, 23, 27, 28)]}"
CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,"{'Phosphoric monoester': [(15, 16, 17, 18, 14, 13)], 'Benzene': [(3, 4, 5, 6, 7, 11)], 'oxy': [(12,)]}"
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,"{'Alkylarylether': [(2, 3, 1)], 'Carboxylic ester': [(10, 11, 12, 13)], 'Carbonic acid dieester': [(14, 15, 16, 17, 18, 19)], 'Isourea': [(4, 3, 2, 22)], 'Urethane': [(39, 37, 38, 36)], 'Hetero N nonbasic': [(35,)], 'Benzene': [(24, 25, 26, 27, 40, 41), (28, 29, 30, 31, 32, 33)], 'benzimidazole': [(7, 8, 9, 21, 22, 3, 4, 5, 6)]}"
CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,"{'Primary hydroxyl': [(16, 15)], 'Carboxylic ester': [(12, 13, 11, 10)], 'Benzene': [(17, 18, 19, 20, 21, 22)], 'pyrrolidine': [(6, 7, 8, 3, 5)], 'piperidine': [(10, 9, 8, 3, 5, 23)]}"
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,"{'Alkylarylether': [(23, 22, 24), (27, 26, 28)], 'Urea': [(14, 16, 17, 18)], 'Arylchloride': [(21, 20), (30, 29)], 'Benzene': [(6, 7, 8, 9, 34, 35), (19, 20, 22, 25, 26, 29)], 'piperazine': [(3, 4, 5, 36, 37, 2)], 'pyrimidine': [(12, 11, 33, 32, 31, 13)]}"
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,"{'Alkene': [(10, 11)], 'Alkylchloride': [(29, 28)], 'Alkylfluoride': [(19, 18)], 'Secondary hydroxyl': [(21, 20)], 'Ketone': [(11, 12, 13, 14), (25, 26, 27, 28)], '1,3-dioxolane': [(4, 25, 30, 1, 3)]}"
O=C(CCCl)NCc1ccccc1,"{'Alkylchloride': [(4, 3)], 'Secondary amide': [(1, 0, 5, 6)], 'Benzene': [(7, 8, 9, 10, 11, 12)]}"
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,"{'Alkene': [(15, 16), (19, 20)], 'Secondary hydroxyl': [(25, 24)], 'Tertiary hydroxyl': [(8, 7)], 'Ketone': [(4, 5, 6, 7), (16, 17, 18, 19)], 'Carboxylic ester': [(1, 2, 3, 4)]}"
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,"{'Alkylarylether': [(2, 3, 1)], 'Arylchloride': [(5, 4), (10, 9)], 'Benzene': [(3, 4, 6, 7, 8, 9)], '2-imidazoline': [(11, 12, 13, 14, 15)]}"
C/N=C(\NC)NCc1ccccc1,"{'Guanidine': [(3, 2, 1, 5)], 'Benzene': [(7, 8, 9, 10, 11, 12)]}"
N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,"{'Alkylarylether': [(7, 6, 8), (14, 15, 13)], 'Amidine': [(2, 1, 0), (21, 19, 20)], 'Benzene': [(3, 4, 5, 6, 24, 25), (15, 16, 17, 18, 22, 23)]}"
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,"{'Diarylthioether': [(8, 9, 10)], 'Phenol': [(0, 1), (18, 17)], 'Arylchloride': [(3, 2), (6, 5), (13, 12), (16, 15)], 'Benzene': [(1, 2, 4, 5, 7, 8), (10, 11, 12, 14, 15, 17)]}"
Cl.O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,"{'Tertiary hydroxyl': [(6, 5)], 'Alkylarylether': [(25, 14, 24)], 'Ketone': [(3, 2, 1, 24)], 'Phenol': [(13, 12)], 'Benzene': [(9, 10, 11, 12, 14, 15)], 'decahydroisoquinoline': [(2, 3, 4, 5, 7, 19, 18, 17, 16, 24)]}"
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,"{'Imine': [(8, 7)], 'Thiolactam': [(9, 10, 11, 12)], 'Arylchloride': [(22, 21)], 'Arylfluoride': [(0, 1)], 'Trifluoromethyl': [(15, 14, 16, 17)], 'Benzene': [(1, 2, 3, 4, 5, 6), (18, 19, 20, 21, 23, 24)]}"
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,"{'Tertiary aliphatic amine': [(3,)], 'Tertiary mixed amine': [(7,)], 'Benzene': [(8, 9, 10, 11, 12, 13), (16, 17, 18, 19, 20, 21)]}"
CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,"{'Secondary amide': [(11, 12, 10, 9)], 'Sulfonic acid': [(1, 2, 3, 4)], 'Benzene': [(6, 7, 8, 9, 27, 28), (13, 14, 15, 16, 25, 26)], 'pyridine': [(36, 35, 40, 39, 38, 37)], 'piperazine': [(19, 20, 21, 23, 24, 18)], 'pyrimidine': [(33, 32, 31, 30, 41, 34)]}"
CN[C@@H](C)Cc1ccccc1.Cl,"{'Secondary aliphatic amine': [(1,)], 'Benzene': [(5, 6, 7, 8, 9, 10)]}"
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,"{'Primary hydroxyl': [(17, 16)], 'Arylfluoride': [(23, 22)], 'Benzene': [(9, 10, 11, 12, 21, 22)], 'tetrazole': [(4, 3, 2, 1, 26)], '2-oxazolidone': [(20, 19, 13, 14, 15, 18)], 'pyridine': [(7, 6, 5, 25, 24, 8)]}"
CC(=O)O.Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,"{'Alkylarylether': [(20, 19, 21)], 'Tertiary aliphatic amine': [(23,)], 'Carboxylic acid': [(1, 2, 3)], 'Phenol': [(11, 10), (36, 35)], 'Benzene': [(7, 8, 9, 10, 12, 13), (16, 17, 18, 19, 30, 31)], '1H-indole': [(35, 34, 33, 32, 14, 6, 5, 38, 37)]}"
C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,"{'Ketone': [(7, 28, 29, 27)], 'Sulfuric monoester': [(16, 17, 18, 19, 15, 14)], 'Benzene': [(11, 12, 13, 14, 20, 21)], 'piperazine': [(0, 1, 2, 3, 4, 5)]}"
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,"{'Ketone': [(6, 8, 9, 10)]}"
C=C(CCCCCCCCCCCCCCCc1nnn[nH]1)NS(=O)(=O)CCCC(=O)NCCOCCOCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCOCCOCC(=O)N[C@@H](CCCCNC(=O)CSC[C@H](N)C(=O)O)C(N)=O)C(=O)O)C(=O)O,"{'Alkene': [(0, 1)], 'Dialkylether': [(34, 33, 35), (37, 36, 38), (56, 55, 57), (59, 58, 60)], 'Dialkylthioether': [(73, 72, 74)], 'Primary aliphatic amine': [(76,)], 'Carboxylic acid': [(77, 78, 79), (83, 84, 85), (86, 87, 88)], 'Primary amide': [(80, 82, 81)], 'Secondary amide': [(29, 30, 31, 32), (39, 40, 41, 42), (45, 46, 47, 48), (51, 52, 53, 54), (61, 62, 63, 64), (70, 71, 69, 68)], 'Sulfonamide': [(23, 24, 25, 22)], 'tetrazole': [(17, 18, 19, 20, 21)]}"
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,"{'Alkene': [(5, 6)], 'Benzene': [(1, 2, 3, 4, 19, 20)], 'pyrrolidine': [(10, 11, 12, 8, 9)], 'pyridine': [(15, 14, 13, 18, 17, 16)]}"
CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,"{'Alkene': [(16, 17)], 'Alkylfluoride': [(19, 18), (20, 18), (52, 51), (53, 51)], 'Dialkylether': [(14, 13, 15)], 'Alkylarylether': [(31, 30, 32)], 'Amide': [(39, 40, 41)], 'Secondary amide': [(35, 36, 37, 38)], 'Lactam': [(4, 56, 57, 54)], 'Urethane': [(5, 6, 7, 8)], 'Sulfonyl': [(42, 43, 44)], 'Sulfonic derivative': [(42, 43, 44, 41)], 'pyrrolidine': [(32, 33, 34, 54, 55)], 'quinoxaline': [(25, 26, 27, 28, 29, 30, 21, 22, 23, 24)]}"
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,"{'Alkylarylether': [(20, 19, 21)], 'Tertiary aliphatic amine': [(23,)], 'Ketone': [(12, 13, 14, 15)], 'Aryliodide': [(18, 17), (29, 28)], 'Benzene': [(15, 16, 17, 19, 28, 30)], 'benzofuran': [(9, 8, 7, 6, 5, 4, 12, 11, 10)]}"
O=C(O)CSCC(=O)NC1CCSC1=O,"{'Dialkylthioether': [(4, 3, 5)], 'Carboxylic acid': [(1, 0, 2)], 'Carbothioic S lactone': [(9, 13, 14, 12, 11)], 'Secondary amide': [(6, 7, 8, 9)], 'tetrahydrothiophene': [(9, 10, 11, 12, 13)]}"
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,"{'Tertiary aliphatic amine': [(3,)], 'Phenol': [(16, 15)], 'Benzene': [(14, 15, 17, 18, 19, 20)], 'thiophene': [(7, 8, 9, 10, 6)]}"
c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,"{'Secondary aliphatic amine': [(8,), (11,), (15,), (26,), (29,), (33,)], 'Tertiary aliphatic amine': [(4,), (22,)], 'Benzene': [(0, 1, 2, 18, 19, 20)]}"
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,"{'Secondary hydroxyl': [(7, 6)], 'Primary aromatic amine': [(35, 34)], 'Acetal': [(22, 21, 23, 24, 25)], 'Urethane': [(16, 17, 18, 19)], 'Sulfonamide': [(28, 29, 30, 4)], 'Benzene': [(10, 11, 12, 13, 14, 15), (31, 32, 33, 34, 36, 37)], 'tetrahydrofuran': [(20, 27, 23, 22, 21), (26, 27, 23, 24, 25)]}"
O=C(NCCO[N+](=O)[O-])c1cccnc1,"{'Secondary amide': [(1, 0, 2, 3)], 'Nitro': [(6, 7, 5), (6, 7, 8)], 'pyridine': [(10, 9, 14, 13, 12, 11)]}"
